date,nav,scheme_code,scheme_name,fund_house
2020-10-01,64.1093,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-09-30,63.8023,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-09-29,63.6305,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-09-28,63.5663,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-09-25,62.4845,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-09-24,61.6467,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-09-23,62.7063,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-09-22,62.8153,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-09-21,63.9585,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-09-18,65.7147,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-09-17,66.2742,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-09-16,66.7009,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-09-15,66.5188,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-09-14,65.8331,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-09-11,62.9364,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-09-10,62.9838,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-09-09,61.9976,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-09-08,62.6925,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-09-07,63.1455,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-09-04,63.0449,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-09-03,63.6277,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-09-02,63.5433,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-09-01,62.3265,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-08-31,62.3588,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-08-28,65.0345,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-08-27,65.0304,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-08-26,64.6439,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-08-25,64.2012,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-08-24,64.2166,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-08-21,63.2056,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-08-20,62.3087,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-08-19,61.7767,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-08-18,61.5686,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-08-17,61.0084,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-08-14,60.8519,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-08-13,60.7092,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-08-12,59.2859,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-08-11,58.9922,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-08-10,58.7216,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-08-07,57.9724,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-08-06,57.6979,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-08-05,57.0065,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-08-04,56.5565,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-08-03,56.0147,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-31,55.3008,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-30,55.0194,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-29,55.1299,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-28,55.2362,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-27,55.5097,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-24,56.1087,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-23,55.9901,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-22,55.5652,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-21,55.4238,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-20,54.9045,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-17,54.546,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-16,54.2633,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-15,54.4579,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-14,54.2574,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-13,54.5398,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-10,54.9376,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-09,54.9956,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-08,54.5073,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-07,54.932,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-06,54.7915,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-03,53.9367,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-02,53.4633,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-07-01,53.0526,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-06-30,52.8219,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-06-29,52.9446,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-06-26,53.4577,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-06-25,53.1915,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-06-24,53.2495,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-06-23,53.6129,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-06-22,53.2647,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-06-19,52.3501,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-06-18,51.5685,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-06-17,50.9734,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-06-16,50.7675,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-06-15,51.0041,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-06-12,50.8648,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-06-11,50.6426,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-06-10,51.4119,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-06-09,51.1714,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-06-08,51.7451,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-06-05,51.3008,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-06-04,50.798,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-06-03,50.9722,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-06-02,50.232,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-06-01,49.3635,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-05-29,47.8748,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-05-28,47.1434,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-05-27,46.5354,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-05-26,46.4193,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-05-22,46.2132,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-05-21,46.5947,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-05-20,46.2563,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-05-19,45.725,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-05-18,45.8781,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-05-15,46.9331,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-05-14,46.8328,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-05-13,47.5349,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-05-12,46.6427,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-05-11,46.9345,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-05-08,47.0197,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-05-07,47.4015,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-05-06,47.5508,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-05-05,47.5152,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-05-04,48.0018,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-04-30,49.4021,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-04-29,48.915,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-04-28,48.4286,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-04-27,48.0846,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-04-24,47.8799,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-04-23,48.6464,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-04-22,48.307,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-04-21,47.7874,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-04-20,48.8951,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-04-17,47.9462,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-04-16,47.0044,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-04-15,46.6621,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-04-13,46.3737,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-04-09,46.7891,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-04-08,45.7678,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-04-07,45.121,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-04-03,43.6981,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-04-01,43.7773,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-03-31,44.2998,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-03-30,43.1613,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-03-27,44.2552,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-03-26,43.7048,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-03-25,42.2905,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-03-24,41.26,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-03-23,41.311,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-03-20,45.7468,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-03-19,45.2642,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-03-18,47.0783,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-03-17,49.9371,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-03-16,50.8999,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-03-13,53.1576,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-03-12,53.1617,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-03-11,56.6672,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-03-09,56.7701,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-03-06,58.5236,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-03-05,59.2727,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-03-04,58.8308,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-03-03,59.7023,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-03-02,59.4357,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-02-28,59.45,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-02-27,61.0899,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-02-26,61.1649,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-02-25,61.6015,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-02-24,61.7942,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-02-20,62.3727,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-02-19,62.26,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-02-18,61.5595,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-02-17,62.0469,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-02-14,62.2419,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-02-13,62.2181,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-02-12,62.2058,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-02-11,62.1921,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-02-10,61.9086,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-02-07,62.3167,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-02-06,62.089,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-02-05,62.0606,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-02-04,61.7883,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-02-03,60.8872,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-31,61.7543,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-30,61.8134,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-29,62.1324,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-28,62.0886,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-27,61.9656,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-24,61.8393,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-23,61.1488,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-22,60.8469,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-21,60.7275,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-20,60.9709,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-17,60.8952,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-16,60.2189,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-15,59.6795,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-14,59.2895,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-13,59.1726,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-10,58.9076,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-09,58.6407,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-08,57.9868,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-07,58.2107,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-06,57.7329,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-03,58.6872,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-02,58.3988,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2020-01-01,57.886,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-12-31,57.8093,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-12-30,57.7981,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-12-27,57.7682,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-12-26,57.4846,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-12-24,57.4196,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-12-23,57.5756,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-12-20,57.6649,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-12-19,57.3051,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-12-18,57.1274,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-12-17,57.3155,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-12-16,56.9909,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-12-13,57.2957,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-12-12,56.7141,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-12-11,56.6208,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-12-10,56.8176,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-12-09,57.3044,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-12-06,57.6323,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-12-05,58.2459,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-12-04,58.3397,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-12-03,57.9542,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-12-02,58.0533,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-11-29,57.9839,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-11-28,57.7441,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-11-27,57.825,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-11-26,57.9258,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-11-25,58.2373,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-11-22,58.0555,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-11-21,58.0232,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-11-20,57.8357,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-11-19,57.8266,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-11-18,57.7894,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-11-15,57.71,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-11-14,57.8273,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-11-13,57.9023,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-11-11,57.692,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-11-08,57.4537,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-11-07,57.9074,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-11-06,57.7536,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-11-05,58.0708,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-11-04,58.5157,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-11-01,57.9809,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-10-31,57.6615,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-10-30,57.1831,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-10-29,57.0785,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-10-25,56.3768,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-10-24,56.4878,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-10-23,56.394,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-10-22,56.3394,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-10-18,56.3596,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-10-17,55.2661,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-10-16,54.9299,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-10-15,55.0504,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-10-14,54.9658,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-10-11,54.8222,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-10-10,54.7665,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-10-09,55.0566,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-10-07,54.8053,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-10-04,54.9464,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-10-03,55.399,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-10-01,55.6556,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-09-30,56.147,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-09-27,56.3843,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-09-26,56.3859,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-09-25,55.9413,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-09-24,56.4498,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-09-23,56.3502,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-09-20,54.447,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-09-19,52.7845,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-09-18,53.1334,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-09-17,53.1853,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-09-16,53.814,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-09-13,53.6012,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-09-12,53.6476,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-09-11,53.7478,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-09-09,52.9366,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-09-06,52.6455,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-09-05,52.2783,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-09-04,52.1216,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-09-03,51.9742,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-08-30,52.3752,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-08-29,52.0987,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-08-28,52.4938,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-08-27,52.5731,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-08-26,52.0341,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-08-23,51.3091,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-08-22,51.038,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-08-21,51.522,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-08-20,51.9247,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-08-19,51.9983,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-08-16,52.0211,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-08-14,51.7299,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-08-13,51.0979,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-08-09,51.6177,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-08-08,51.2595,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-08-07,51.1681,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-08-06,51.0319,118632,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
